"","foodCns_7day_Cereals_Bartering","foodCns_7day_Cereals_Begging","foodCns_7day_Cereals_BorrowFromFamilyFriends","foodCns_7day_Cereals_Farming","foodCns_7day_Cereals_FishHuntGather","foodCns_7day_Cereals_Gifts","foodCns_7day_Cereals_Purchased","foodCns_7day_Cereals_SocialSafetyNets","foodCns_7day_Tubers_Bartering","foodCns_7day_Tubers_Begging","foodCns_7day_Tubers_BorrowFromFamilyFriends","foodCns_7day_Tubers_Farming","foodCns_7day_Tubers_FishHuntGather","foodCns_7day_Tubers_Gifts","foodCns_7day_Tubers_Purchased","foodCns_7day_Tubers_SocialSafetyNets","foodCns_7day_Pulses_Bartering","foodCns_7day_Pulses_Begging","foodCns_7day_Pulses_BorrowFromFamilyFriends","foodCns_7day_Pulses_Farming","foodCns_7day_Pulses_FishHuntGather","foodCns_7day_Pulses_Gifts","foodCns_7day_Pulses_Purchased","foodCns_7day_Pulses_SocialSafetyNets","foodCns_Veg_Bartering","foodCns_Veg_Begging","foodCns_Veg_BorrowFromFamilyFriends","foodCns_Veg_Farming","foodCns_Veg_FishHuntGather","foodCns_Veg_Gifts","foodCns_Veg_Purchased","foodCns_Veg_SocialSafetyNets","foodCns_7day_Fruits_Bartering","foodCns_7day_Fruits_Begging","foodCns_7day_Fruits_BorrowFromFamilyFriends","foodCns_7day_Fruits_Farming","foodCns_7day_Fruits_FishHuntGather","foodCns_7day_Fruits_Gifts","foodCns_7day_Fruits_Purchased","foodCns_7day_Fruits_SocialSafetyNets","foodCns_7day_Meat_Bartering","foodCns_7day_Meat_Begging","foodCns_7day_Meat_BorrowFromFamilyFriends","foodCns_7day_Meat_Farming","foodCns_7day_Meat_FishHuntGather","foodCns_7day_Meat_Gifts","foodCns_7day_Meat_Purchased","foodCns_7day_Meat_SocialSafetyNets","foodCns_7day_Fish_Begging","foodCns_7day_Fish_BorrowFromFamilyFriends","foodCns_7day_Fish_Farming","foodCns_7day_Fish_FishHuntGather","foodCns_7day_Fish_Gifts","foodCns_7day_Fish_Purchased","foodCns_7day_Fish_SocialSafetyNets","foodCns_7day_Eggs_Bartering","foodCns_7day_Eggs_Begging","foodCns_7day_Eggs_BorrowFromFamilyFriends","foodCns_7day_Eggs_Farming","foodCns_7day_Eggs_FishHuntGather","foodCns_7day_Eggs_Gifts","foodCns_7day_Eggs_Purchased","foodCns_7day_Eggs_SocialSafetyNets","foodCns_7day_Dairy_Bartering","foodCns_7day_Dairy_Begging","foodCns_7day_Dairy_BorrowFromFamilyFriends","foodCns_7day_Dairy_Farming","foodCns_7day_Dairy_FishHuntGather","foodCns_7day_Dairy_Gifts","foodCns_7day_Dairy_Purchased","foodCns_7day_Fats_Bartering","foodCns_7day_Fats_Begging","foodCns_7day_Fats_BorrowFromFamilyFriends","foodCns_7day_Fats_Farming","foodCns_7day_Fats_FishHuntGather","foodCns_7day_Fats_Gifts","foodCns_7day_Fats_Purchased","foodCns_7day_Fats_SocialSafetyNets","foodCns_7day_Sugar_Bartering","foodCns_7day_Sugar_Begging","foodCns_7day_Sugar_BorrowFromFamilyFriends","foodCns_7day_Sugar_Farming","foodCns_7day_Sugar_FishHuntGather","foodCns_7day_Sugar_Gifts","foodCns_7day_Sugar_Purchased","foodCns_7day_Sugar_SocialSafetyNets","foodCns_7day_Condiments_Bartering","foodCns_7day_Condiments_Begging","foodCns_7day_Condiments_BorrowFromFamilyFriends","foodCns_7day_Condiments_Farming","foodCns_7day_Condiments_FishHuntGather","foodCns_7day_Condiments_Gifts","foodCns_7day_Condiments_Purchased","foodCns_7day_Condiments_SocialSafetyNets"
"3211",,,,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,7,,,,,,,,,,,,,,,7,
"3212",,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3213",,,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3214",,,,,,,7,,,,,,,,1,,,,,,,,3,,,,,,,,5,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,7,,,,,,,,,,,,,,,7,
"3215",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
"3216",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
"3217",,,,,,,7,,,,,,,,,,,,,,,,7,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,4,
"3218",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"3219",,,,,,,7,,,,,,,,,,,,,,,,1,,,,,,6,,,,,,,,3,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,,,,,,,,,,,,5,
"3220",,,,,,,7,,,,,,,,,,,,,,,,5,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,4,
"3221",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,7,,,,,,,,,,,,,,,,,
"3222",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,3,,,,,,,,,,,,,,,,4,
"3223",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,7,,,,,,,,6,
"3224",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,,,,,,,5,,,,,,,,4,
"3225",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,7,
"3226",,,,,,7,,,,,,,,,,,,,,,,5,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
"3227",,,,,,,6,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3228",,,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,4,,,,,,,,,
"3229",,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3230",,,,,,,,7,,,,,,,1,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
"3231",,,,7,,,,,,,,,,,,,,,,4,,,,,,,,,7,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3232",,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,7,,,,,,,,,
"3233",,,,,,,3,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,7,
"3234",,,,,,,2,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3235",,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,,,,,,,,,,7,
"3236",,,,7,,,,,,,,,,,1,,,,,5,,,,,,,,,4,,,,,,,,7,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3237",,,,,,,6,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3238",,,,,,,6,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3239",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3240",,,,,,,7,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,7,,,,,,,,,,,7,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3241",,,,,,,7,,,,,,,,1,,,,,,,,5,,,,,,,,5,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3242",,,,,,,7,,,,,,,,1,,,,,,,,5,,,,,,,,3,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,7,
"3243",,,,,,,5,,,,,,,,2,,,,,,,,3,,,,,,,,5,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3244",,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3245",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,7,
"3246",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3247",,,,7,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
"3248",,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,7,
"3249",,,,,,,7,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,7,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,3,,,,,,,,,
"3250",,,,,,,7,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
"3251",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,,
"3252",,,,7,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,,,,,,,,,,,
"3253",,,,,,,7,,,,,,,,,,,,,,,,4,,,,,1,,,,,,,,7,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,6,,,,,,,,2,,,,,,,,,
"3254",,,,,,,7,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"3255",,,,7,,,,,,,,,,,,,,,,6,,,,,,,,,,,6,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3256",,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3257",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3258",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"3259",,,,7,,,,,,,,,,,,,,,,,,,2,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,7,
"3260",,,,,,,7,,,,,,,,1,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,
"3261",,,,,,,7,,,,,,,,,,,,,,,,6,,,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3262",,,,,,,7,,,,,,,,1,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,1,,,,,,,,,
"3263",,,,,,,6,,,,,,,,,,,,,,,,6,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,7,,,,,,,,,,,,,,,,7,
"3264",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,2,,,,,,,,,
"3265",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3266",,,,,,,4,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,3,,,,,,,,,,,,,,,,,
"3267",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3268",,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
"3269",,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3270",,,,,,,3,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
"3271",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3272",,,5,,,,,,,,,,,,,,,,,,,,3,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,7,
"3273",,,,,,,6,,,,,,,,,,,,,,,,4,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,7,
"3274",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
"3275",,,,,,,7,,,,,,,,2,,,,,,,,,,,,,,6,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3276",,,,,,,7,,,,,,,,2,,,,,,,,3,,,,,,,,5,,,,,,,,1,,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,,,,5,,,,,,,7,,,,,,,,3,,,,,,,,3,
"3277",,,,,,,7,,,,,,,,1,,,,,,,,1,,,,,,7,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,,5,,,,,,,,7,
"3278",,,,,,,7,,,,,,,,2,,,,,,,,1,,,,,,,,3,,,,,,,,1,,,,,,,,3,,,,,,,1,,,,,,,,2,,,,,,,,3,,,,,,,7,,,,,,,,2,,,,,,,,2,
"3279",,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3280",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,4,,,,,,,,5,,,,,,,,7,
"3281",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,7,
"3282",,,,,,,7,,,,,,,,2,,,,,,,,2,,,,,,,,3,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,7,,,,,,,,3,,,,,,,,2,
"3283",,,,,,,7,,,,,,,,2,,,,,,,,3,,,,,,,,4,,,,,,,,1,,,,,,,,2,,,,,,,1,,,,,,,,2,,,,,,,,3,,,,,,,7,,,,,,,,2,,,,,,,,2,
"3284",,,,,,,5,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,7,
"3285",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,5,,,,,,,,,,,,,,,,7,
"3286",,,,7,,,,,,,,,,,1,,,,,,,,7,,,,,,,,7,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3287",,,,7,,,,,,,,,,,2,,,,,,,,7,,,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3288",,,,,,,7,,,,,,,,3,,,,,,,,7,,,,,,,,7,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,7,,,,,,,,5,,,,,,,,7,
"3289",,,,7,,,,,,,,,,,2,,,,,,,,2,,,,,,,,7,,,,,,,,2,,,,,,,,4,,,,,,,1,,,,,,,,1,,,,,,,,3,,,,,,,7,,,,,,,,2,,,,,,,,2,
"3290",,,,7,,,,,,,,,,,,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,7,,,,,,,,5,,,,,,,,7,
"3291",,,,,,,7,,,,,,,,2,,,,,,,,1,,,,,7,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,5,,,,,,,,,,,,,,,,1,
"3292",,,,,,,7,,,,,,,,3,,,,,,,,4,,,,,,,,7,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3293",,,,7,,,,,,,,,,,3,,,,,,,,3,,,,,,,,7,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,7,,,,,,,,2,,,,,,,,3,
"3294",,,,,,,7,,,,,,,,1,,,,,,,,3,,,,,,,,7,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,7,,,,,,,,7,
"3295",,,,7,,,,,,,,,,,3,,,,,,,,2,,,,,,,,7,,,,,,,,2,,,,,,,,3,,,,,,,2,,,,,,,,2,,,,,,,,5,,,,,,,7,,,,,,,,2,,,,,,,,3,
"3296",,,,,,,7,,,,,,,,5,,,,,,,,7,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,5,,,,,,,,7,
"3297",,,,7,,,,,,,,,,,3,,,,,,,,2,,,,,,,,7,,,,,,,,2,,,,,,,,5,,,,,,,1,,,,,,,,2,,,,,,,,3,,,,,,,7,,,,,,,,3,,,,,,,,5,
"3298",,,,,,,7,,,,,,,,3,,,,,,,,5,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,6,,,,,,,,2,,,,,,,,7,
"3299",,,,7,,,,,,,,,,,3,,,,,,,,3,,,,,,,,7,,,,,,,,2,,,,,,,,3,,,,,,,1,,,,,,,,2,,,,,,,,5,,,,,,,7,,,,,,,,4,,,,,,,,5,
"3300",,,,,,,7,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,5,,,,,,,,2,,,,,,,,7,
"3301",,,,,,,7,,,,,,,,2,,,,,,,,3,,,,,,,,7,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,7,,,,,,,,3,,,,,,,,4,
"3302",,,,7,,,,,,,,,,,1,,,,,,,,5,,,,,,3,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,
"3303",,,,7,,,,,,,,,,,2,,,,,3,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,5,
"3304",,,,7,,,,,,,,,,,2,,,,,3,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,4,
"3305",,,,7,,,,,,,,,,,1,,,,,,,,5,,,,,,5,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,4,
"3306",,,,7,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,2,
"3307",,,,7,,,,,,,,,,,1,,,,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,
"3308",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,3,
"3309",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,,
"3310",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,6,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,,,,,,,,,,,
"3311",,,,7,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,,
"3312",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,
"3313",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,
"3314",,,,7,,,,,,,,,,,2,,,,,5,,,,,,,,,7,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,3,,,,,,,,3,
"3315",,,,,,,7,,,,,,,,,,,,,,,,4,,,,,,7,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,,2,,,,,,,,3,
"3316",,,,,,,7,,,,,,,,,,,,,,,,2,,,,,,7,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,1,
"3317",,,,,,,7,,,,,,,,2,,,,,,,,4,,,,,,,,5,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,2,,,,,,,,3,
"3318",,,,,,,7,,,,,,,,1,,,,,,,,4,,,,,,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,7,,,,,,,,,,,,,,,,1,
"3319",,,,7,,,,,,,,,,,4,,,,,,,,2,,,,,,7,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
"3320",,,,,,,7,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
"3321",,,,,,,7,,,,,,,,3,,,,,3,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,2,,,,,,,,7,
"3322",,,,7,,,,,,,,,,,2,,,,,3,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,7,,,,,,,,,,,,,,,,7,
"3323",,,,7,,,,,,,,,,,3,,,,,,,,3,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,7,,,,,,,,3,,,,,,,,7,
"3324",,,,7,,,,,,,,,,,2,,,,,,,,3,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,7,
"3325",,,,,,,7,,,,,,,,1,,,,,,,,2,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,4,,,,,,,,,,,,,,,,7,
"3326",,,,7,,,,,,,,,,,3,,,,,,,,2,,,,,,7,,,,,,,,7,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,7,
